Loyalty Number,Total Flights_mean,Total Flights_sum,Total Flights_max,Distance_mean,Distance_sum,Points Accumulated_mean,Points Accumulated_sum,Points Redeemed_sum,inactive_streak_max,inactive_streak_mean,churn_6m_max,flight_drop_max,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,segment,segment_v2
782503,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,97241.0,Married,Nova,7443.83,Low Value - At Risk,Low Value - At Risk
782515,1.1666666666666667,28,4,1597.625,38343,1597.625,38343.0,2266,5,1.0,0,1,Male,College,,Single,Star,20940.3,Low Value - Stable,High Value - Loyal
782523,0.16666666666666666,4,3,272.875,6549,272.875,6549.0,0,21,9.666666666666666,1,1,Female,Bachelor,56443.0,Married,Star,4547.89,Low Value - At Risk,Low Value - At Risk
782549,1.1666666666666667,28,5,1367.4166666666667,32818,1367.4166666666667,32818.0,631,3,0.8333333333333334,0,1,Male,High School or Below,67054.0,Married,Star,2803.92,Low Value - Stable,Low Value - Stable
782596,2.125,51,5,2895.625,69495,2895.625,69495.0,1185,2,0.5,0,1,Male,Bachelor,87099.0,Married,Nova,9928.87,High Value - Loyal,High Value - Loyal
782606,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,61294.0,Married,Nova,4579.61,Low Value - At Risk,Low Value - At Risk
782654,1.1666666666666667,28,5,1121.6666666666667,26920,1121.6666666666667,26920.0,472,3,1.0833333333333333,0,1,Male,Bachelor,51795.0,Divorced,Aurora,5290.13,Low Value - Stable,Low Value - Stable
782719,1.5416666666666667,37,4,2263.7083333333335,54329,2263.7083333333335,54329.0,2580,3,0.5,0,1,Male,Doctor,237790.0,Single,Star,8634.36,Low Value - Stable,Low Value - Stable
782804,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,High School or Below,44112.0,Divorced,Aurora,12624.96,Low Value - At Risk,High Value - At Risk
782818,1.8333333333333333,44,5,2878.25,69078,2878.25,69078.0,1887,3,0.4583333333333333,0,1,Female,Bachelor,75231.0,Single,Star,13770.98,Low Value - Stable,High Value - Loyal
783145,1.2083333333333333,29,6,1561.0416666666667,37465,1561.0416666666667,37465.0,458,4,0.6666666666666666,0,1,Male,High School or Below,76565.0,Married,Star,8581.28,Low Value - Stable,Low Value - Stable
783165,0.0,0,0,0.0,0,0.0,0.0,0,48,24.5,1,0,Female,Bachelor,104286.0,Married,Aurora,16553.23,Low Value - At Risk,High Value - At Risk
783255,0.9583333333333334,23,3,1519.4583333333333,36467,1519.4583333333333,36467.0,1538,3,0.875,0,1,Male,College,,Single,Star,2545.06,Low Value - Stable,Low Value - Stable
783300,1.5,36,5,2384.4583333333335,57227,2384.4583333333335,57227.0,1037,3,0.625,0,1,Female,Master,75891.0,Divorced,Nova,10083.49,Low Value - Stable,High Value - Loyal
783363,0.6666666666666666,16,4,1071.0833333333333,25706,1071.0833333333333,25706.0,520,10,3.0,1,1,Female,Bachelor,99335.0,Married,Nova,3086.72,Low Value - At Risk,Low Value - At Risk
783438,0.041666666666666664,1,1,26.416666666666668,634,26.416666666666668,634.0,0,21,9.75,1,1,Female,College,,Single,Nova,10004.75,Low Value - At Risk,High Value - At Risk
783515,0.4583333333333333,11,4,543.5,13044,543.5,13044.0,1254,19,7.916666666666667,1,1,Female,Bachelor,63676.0,Married,Nova,5669.97,Low Value - At Risk,Low Value - At Risk
783604,1.0833333333333333,26,5,1255.6666666666667,30136,1255.6666666666667,30136.0,0,5,1.1666666666666667,0,1,Male,Bachelor,91275.0,Divorced,Nova,4272.59,Low Value - Stable,Low Value - Stable
783610,0.5,12,4,731.5416666666666,17557,731.5416666666666,17557.0,0,11,3.7916666666666665,1,1,Male,Bachelor,47297.0,Married,Nova,9320.28,Low Value - At Risk,High Value - At Risk
783789,1.7083333333333333,41,5,2209.4583333333335,53027,2209.4583333333335,53027.0,1194,2,0.4166666666666667,0,1,Male,Bachelor,54507.0,Married,Star,7193.1,Low Value - Stable,Low Value - Stable
783791,0.7916666666666666,19,3,955.625,22935,955.625,22935.0,409,5,1.1666666666666667,0,1,Male,College,,Single,Nova,5611.93,Low Value - Stable,Low Value - Stable
783928,1.2083333333333333,29,5,1515.2916666666667,36367,1515.2916666666667,36367.0,343,3,0.7083333333333334,0,1,Male,High School or Below,56797.0,Married,Nova,6701.77,Low Value - Stable,Low Value - Stable
784113,1.8333333333333333,44,6,2812.125,67491,2812.125,67491.0,447,3,0.6666666666666666,0,1,Female,College,,Single,Aurora,5016.64,Low Value - Stable,Low Value - Stable
784185,1.75,42,4,3112.7083333333335,74705,3112.7083333333335,74705.0,688,1,0.25,0,1,Male,College,,Single,Star,2604.85,Low Value - Stable,Low Value - Stable
784271,0.9583333333333334,23,4,1683.4166666666667,40402,1683.4166666666667,40402.0,1980,5,1.125,0,1,Male,Doctor,244617.0,Married,Aurora,6943.56,Low Value - Stable,Low Value - Stable
784356,0.75,18,5,1399.25,33582,1399.25,33582.0,650,13,4.041666666666667,1,1,Female,Bachelor,102170.0,Married,Star,5508.32,Low Value - At Risk,Low Value - At Risk
784380,0.7916666666666666,19,6,1098.1666666666667,26356,1098.1666666666667,26356.0,0,17,6.416666666666667,1,1,Male,College,,Married,Star,2396.22,Low Value - At Risk,Low Value - At Risk
784490,2.2916666666666665,55,4,2944.4583333333335,70667,2944.4583333333335,70667.0,2233,1,0.20833333333333334,0,1,Male,High School or Below,61972.0,Married,Nova,22855.61,High Value - Loyal,High Value - Loyal
784537,1.5,36,5,2280.4583333333335,54731,2280.4583333333335,54731.0,1597,3,0.625,0,1,Male,Bachelor,62000.0,Divorced,Star,4860.58,Low Value - Stable,Low Value - Stable
784570,0.9166666666666666,22,5,1376.9166666666667,33046,1376.9166666666667,33046.0,663,5,1.375,0,1,Female,High School or Below,44092.0,Single,Aurora,5169.5,Low Value - Stable,Low Value - Stable
784597,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,54959.0,Married,Star,32098.32,Low Value - At Risk,High Value - At Risk
784608,1.5833333333333333,38,5,2938.2083333333335,70517,2938.2083333333335,70517.0,2766,3,0.625,0,1,Female,Bachelor,85249.0,Married,Aurora,8793.52,Low Value - Stable,Low Value - Stable
784710,4.363636363636363,48,20,5150.909090909091,56660,7726.363636363636,84990.0,0,3,1.0909090909090908,0,1,Male,College,,Single,Aurora,20700.86,High Value - Loyal,High Value - Loyal
784782,1.8333333333333333,44,5,3177.1666666666665,76252,3177.1666666666665,76252.0,2155,2,0.3333333333333333,0,1,Male,Bachelor,101946.0,Married,Nova,14120.04,Low Value - Stable,High Value - Loyal
784787,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,58125.0,Married,Star,4674.71,Low Value - At Risk,Low Value - At Risk
784804,1.0,24,4,1588.4166666666667,38122,1588.4166666666667,38122.0,0,4,1.0416666666666667,0,1,Female,College,,Single,Star,4250.28,Low Value - Stable,Low Value - Stable
784838,2.4166666666666665,58,6,3477.1666666666665,83452,3477.1666666666665,83452.0,820,3,0.4166666666666667,0,1,Male,College,,Single,Star,4858.07,High Value - Loyal,Low Value - Stable
784847,1.625,39,5,2408.7916666666665,57811,2408.7916666666665,57811.0,744,2,0.375,0,1,Female,Bachelor,103719.0,Married,Nova,11277.72,Low Value - Stable,High Value - Loyal
784945,1.4583333333333333,35,5,2441.8333333333335,58604,2441.8333333333335,58604.0,489,3,0.5833333333333334,0,1,Male,Bachelor,99573.0,Married,Aurora,5228.92,Low Value - Stable,Low Value - Stable
784946,1.5833333333333333,38,6,2233.875,53613,2233.875,53613.0,912,5,1.125,0,1,Male,Bachelor,50482.0,Married,Star,2555.52,Low Value - Stable,Low Value - Stable
784962,1.375,33,5,2319.9166666666665,55678,2319.9166666666665,55678.0,372,5,0.9583333333333334,0,1,Female,Bachelor,60214.0,Married,Star,5860.02,Low Value - Stable,Low Value - Stable
785076,1.7916666666666667,43,5,2438.9166666666665,58534,2438.9166666666665,58534.0,2498,3,0.4583333333333333,0,1,Male,College,,Married,Star,2519.92,Low Value - Stable,Low Value - Stable
785114,6.818181818181818,75,28,7477.545454545455,82253,11216.318181818182,123379.5,555,3,0.7272727272727273,0,1,Male,High School or Below,42265.0,Married,Nova,3534.34,High Value - Loyal,Low Value - Stable
785129,0.375,9,4,625.9583333333334,15023,625.9583333333334,15023.0,577,18,7.291666666666667,1,1,Female,Bachelor,87017.0,Married,Star,10700.5,Low Value - At Risk,High Value - At Risk
785185,0.875,21,5,1241.9166666666667,29806,1241.9166666666667,29806.0,539,6,1.7083333333333333,1,1,Male,Bachelor,79593.0,Married,Aurora,5213.37,Low Value - At Risk,Low Value - At Risk
785223,1.5,36,5,2423.2083333333335,58157,2423.2083333333335,58157.0,1186,2,0.5,0,1,Male,Bachelor,46700.0,Married,Nova,3796.55,Low Value - Stable,Low Value - Stable
785389,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,97051.0,Married,Star,20467.72,Low Value - At Risk,High Value - At Risk
785398,1.9166666666666667,46,7,2927.5833333333335,70262,2927.5833333333335,70262.0,2494,1,0.25,0,1,Male,Bachelor,92419.0,Divorced,Star,2450.88,Low Value - Stable,Low Value - Stable
785738,1.625,39,6,1872.2916666666667,44935,1872.2916666666667,44935.0,400,3,0.6666666666666666,0,1,Female,Bachelor,57150.0,Single,Nova,6369.26,Low Value - Stable,Low Value - Stable
785826,2.0833333333333335,50,6,3301.25,79230,3301.25,79230.0,548,3,0.375,0,1,Male,College,,Married,Nova,8087.22,High Value - Loyal,Low Value - Stable
785836,1.9583333333333333,47,5,3057.0833333333335,73370,3057.0833333333335,73370.0,0,2,0.2916666666666667,0,1,Female,Bachelor,58918.0,Married,Aurora,4938.89,Low Value - Stable,Low Value - Stable
785965,0.16666666666666666,4,3,389.25,9342,389.25,9342.0,399,18,7.541666666666667,1,1,Male,College,,Married,Nova,2989.91,Low Value - At Risk,Low Value - At Risk
785992,1.875,45,6,2114.25,50742,2114.25,50742.0,1508,2,0.3333333333333333,0,1,Male,Master,102782.0,Divorced,Nova,10408.97,Low Value - Stable,High Value - Loyal
786230,0.08333333333333333,2,2,183.75,4410,183.75,4410.0,0,22,10.583333333333334,1,1,Female,Bachelor,54051.0,Married,Aurora,7635.88,Low Value - At Risk,Low Value - At Risk
786255,1.5833333333333333,38,5,1806.3333333333333,43352,1806.3333333333333,43352.0,546,2,0.4583333333333333,0,1,Female,College,,Single,Aurora,12313.16,Low Value - Stable,High Value - Loyal
786287,4.818181818181818,53,16,9031.09090909091,99342,13546.636363636364,149013.0,605,2,0.45454545454545453,0,1,Female,Bachelor,36213.0,Single,Aurora,8200.79,High Value - Loyal,Low Value - Stable
786330,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,College,,Single,Star,2415.06,Low Value - At Risk,Low Value - At Risk
786391,1.4583333333333333,35,6,1769.7916666666667,42475,1769.7916666666667,42475.0,846,5,1.2083333333333333,0,1,Male,Bachelor,77914.0,Divorced,Nova,3230.58,Low Value - Stable,Low Value - Stable
786442,1.25,30,5,2260.5416666666665,54253,2260.5416666666665,54253.0,1303,5,1.0833333333333333,0,1,Male,Bachelor,76178.0,Married,Star,39561.08,Low Value - Stable,High Value - Loyal
786525,2.25,54,5,3084.875,74037,3084.875,74037.0,1694,2,0.3333333333333333,0,1,Male,Bachelor,99659.0,Married,Aurora,5279.48,High Value - Loyal,Low Value - Stable
786613,1.4166666666666667,34,6,2168.4166666666665,52042,2168.4166666666665,52042.0,1310,2,0.5833333333333334,0,1,Female,Bachelor,88759.0,Married,Star,5256.92,Low Value - Stable,Low Value - Stable
786624,1.375,33,5,1716.5416666666667,41197,1716.5416666666667,41197.0,2531,3,0.7083333333333334,0,1,Male,Bachelor,48494.0,Single,Star,7750.12,Low Value - Stable,Low Value - Stable
786703,1.625,39,6,2572.4583333333335,61739,2572.4583333333335,61739.0,1019,4,0.9166666666666666,0,1,Female,College,,Single,Star,4250.28,Low Value - Stable,Low Value - Stable
786709,2.0833333333333335,50,6,3171.75,76122,3171.75,76122.0,1186,2,0.375,0,1,Male,College,,Married,Star,2443.93,High Value - Loyal,Low Value - Stable
786710,1.7916666666666667,43,5,2569.9583333333335,61679,2569.9583333333335,61679.0,419,2,0.4166666666666667,0,1,Female,College,,Married,Star,8377.5,Low Value - Stable,Low Value - Stable
786827,0.7916666666666666,19,6,1591.5,38196,1591.5,38196.0,461,14,4.458333333333333,1,1,Female,Bachelor,63552.0,Single,Star,2402.17,Low Value - At Risk,Low Value - At Risk
786966,0.4166666666666667,10,4,332.125,7971,332.125,7971.0,452,13,4.25,1,1,Male,Master,82940.0,Married,Star,2719.51,Low Value - At Risk,Low Value - At Risk
787001,1.9166666666666667,46,6,2470.375,59289,2470.375,59289.0,0,2,0.4583333333333333,0,1,Female,College,,Married,Aurora,7890.6,Low Value - Stable,Low Value - Stable
787018,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,64612.0,Divorced,Aurora,10787.12,Low Value - At Risk,High Value - At Risk
787086,0.9583333333333334,23,6,1162.5,27900,1162.5,27900.0,0,11,3.0,1,1,Male,Bachelor,49606.0,Married,Nova,4305.81,Low Value - At Risk,Low Value - At Risk
787172,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,100995.0,Married,Aurora,5113.87,Low Value - At Risk,Low Value - At Risk
787249,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,104613.0,Married,Aurora,7591.83,Low Value - At Risk,Low Value - At Risk
787276,2.0833333333333335,50,5,3608.25,86598,3608.25,86598.0,570,3,0.375,0,1,Male,Bachelor,90480.0,Married,Nova,10633.5,High Value - Loyal,High Value - Loyal
787277,0.3333333333333333,8,5,391.2083333333333,9389,391.2083333333333,9389.0,0,22,10.541666666666666,1,0,Male,High School or Below,68812.0,Married,Nova,4419.12,Low Value - At Risk,Low Value - At Risk
787322,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,College,,Single,Nova,5409.96,Low Value - At Risk,Low Value - At Risk
787416,1.625,39,6,2298.8333333333335,55172,2298.8333333333335,55172.0,772,2,0.4583333333333333,0,1,Female,Bachelor,76159.0,Married,Nova,4330.39,Low Value - Stable,Low Value - Stable
787472,1.5,36,6,2328.625,55887,2328.625,55887.0,2006,11,2.875,1,1,Female,College,,Single,Star,4506.66,Low Value - At Risk,Low Value - At Risk
787525,2.1666666666666665,52,6,3494.75,83874,3494.75,83874.0,602,2,0.3333333333333333,0,1,Male,Bachelor,68790.0,Divorced,Aurora,5372.91,High Value - Loyal,Low Value - Stable
787548,2.0416666666666665,49,5,2857.4583333333335,68579,2857.4583333333335,68579.0,521,3,0.5,0,1,Female,Bachelor,90227.0,Married,Star,2638.14,High Value - Loyal,Low Value - Stable
787571,0.3333333333333333,8,4,637.5833333333334,15302,637.5833333333334,15302.0,719,18,7.375,1,1,Male,Bachelor,84695.0,Divorced,Nova,3309.12,Low Value - At Risk,Low Value - At Risk
787606,1.875,45,6,2845.6666666666665,68296,2845.6666666666665,68296.0,1526,4,0.7916666666666666,0,1,Female,College,,Single,Star,3588.93,Low Value - Stable,Low Value - Stable
787625,1.625,39,5,2072.9583333333335,49751,2072.9583333333335,49751.0,1703,4,0.7916666666666666,0,1,Male,College,,Single,Star,2345.08,Low Value - Stable,Low Value - Stable
787651,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,76943.0,Married,Nova,5439.8,Low Value - At Risk,Low Value - At Risk
787660,1.9166666666666667,46,5,2804.0833333333335,67298,2804.0833333333335,67298.0,1262,1,0.25,0,1,Female,Bachelor,82230.0,Divorced,Nova,22800.54,Low Value - Stable,High Value - Loyal
787763,1.6666666666666667,40,4,2484.4166666666665,59626,2484.4166666666665,59626.0,1229,2,0.4166666666666667,0,1,Male,Bachelor,79178.0,Married,Star,6883.67,Low Value - Stable,Low Value - Stable
787833,1.0833333333333333,26,5,1627.2083333333333,39053,1627.2083333333333,39053.0,1037,2,0.5416666666666666,0,1,Female,Bachelor,52114.0,Married,Star,2389.98,Low Value - Stable,Low Value - Stable
787875,1.875,45,6,3153.5833333333335,75686,3153.5833333333335,75686.0,406,2,0.375,0,1,Male,College,,Married,Nova,11490.34,Low Value - Stable,High Value - Loyal
787899,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,Bachelor,86161.0,Married,Star,9106.87,Low Value - At Risk,High Value - At Risk
787911,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,College,,Single,Star,6874.85,Low Value - At Risk,Low Value - At Risk
788001,1.5,36,5,2412.7083333333335,57905,2412.7083333333335,57905.0,2015,3,0.6666666666666666,0,1,Female,College,,Single,Aurora,13450.96,Low Value - Stable,High Value - Loyal
788091,1.5416666666666667,37,5,2436.0,58464,2436.0,58464.0,1518,3,0.5,0,1,Male,Bachelor,85521.0,Married,Nova,3387.2,Low Value - Stable,Low Value - Stable
788159,1.5833333333333333,38,5,2645.9583333333335,63503,2645.9583333333335,63503.0,1313,4,0.8333333333333334,0,1,Female,Bachelor,82434.0,Married,Star,5375.84,Low Value - Stable,Low Value - Stable
788217,4.454545454545454,49,24,6838.363636363636,75222,10257.545454545454,112833.0,0,3,0.9090909090909091,0,1,Male,Bachelor,64730.0,Divorced,Nova,10148.42,High Value - Loyal,High Value - Loyal
788283,0.125,3,2,218.375,5241,218.375,5241.0,0,22,10.541666666666666,1,1,Female,High School or Below,51994.0,Married,Star,2312.33,Low Value - At Risk,Low Value - At Risk
788292,2.0833333333333335,50,4,2816.4166666666665,67594,2816.4166666666665,67594.0,1093,2,0.125,0,1,Female,Doctor,270797.0,Single,Star,11140.3,High Value - Loyal,High Value - Loyal
788325,0.7916666666666666,19,4,1245.5833333333333,29894,1245.5833333333333,29894.0,444,4,1.2083333333333333,0,1,Female,Bachelor,54117.0,Married,Nova,10498.93,Low Value - Stable,High Value - Loyal
788332,1.2916666666666667,31,5,1355.9583333333333,32543,1355.9583333333333,32543.0,1752,6,1.4166666666666667,1,1,Male,College,,Single,Star,4738.99,Low Value - At Risk,Low Value - At Risk
788354,1.9166666666666667,46,5,2743.4166666666665,65842,2743.4166666666665,65842.0,514,4,0.5416666666666666,0,1,Male,Bachelor,101441.0,Divorced,Nova,6488.9,Low Value - Stable,Low Value - Stable
788407,0.9583333333333334,23,4,1731.2083333333333,41549,1731.2083333333333,41549.0,0,9,2.125,1,1,Female,College,,Divorced,Nova,4582.65,Low Value - At Risk,Low Value - At Risk
788460,1.2083333333333333,29,6,1745.25,41886,1745.25,41886.0,882,10,2.5416666666666665,1,1,Male,Bachelor,83431.0,Married,Star,4930.95,Low Value - At Risk,Low Value - At Risk
788515,1.2916666666666667,31,6,1836.2083333333333,44069,1836.2083333333333,44069.0,368,4,0.9583333333333334,0,1,Male,College,,Single,Aurora,6729.87,Low Value - Stable,Low Value - Stable
788555,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,97704.0,Married,Nova,8456.46,Low Value - At Risk,Low Value - At Risk
788759,1.7083333333333333,41,5,2711.5833333333335,65078,2711.5833333333335,65078.0,2116,3,0.625,0,1,Male,High School or Below,62283.0,Married,Star,3508.57,Low Value - Stable,Low Value - Stable
788870,2.2916666666666665,55,6,3640.8333333333335,87380,3640.8333333333335,87380.0,1351,2,0.20833333333333334,0,1,Female,Bachelor,82395.0,Married,Aurora,10097.2,High Value - Loyal,High Value - Loyal
788947,2.2083333333333335,53,6,3222.25,77334,3222.25,77334.0,1262,3,0.5,0,1,Female,College,,Single,Star,2558.76,High Value - Loyal,Low Value - Stable
788997,1.4166666666666667,34,5,2263.7916666666665,54331,2263.7916666666665,54331.0,1307,3,0.5833333333333334,0,1,Male,Bachelor,57615.0,Married,Star,12232.78,Low Value - Stable,High Value - Loyal
789001,1.9583333333333333,47,5,3706.4166666666665,88954,3706.4166666666665,88954.0,1254,2,0.3333333333333333,0,1,Male,College,,Single,Nova,13092.59,Low Value - Stable,High Value - Loyal
789004,1.4583333333333333,35,5,1877.8333333333333,45068,1877.8333333333333,45068.0,1268,3,0.625,0,1,Male,Bachelor,62620.0,Divorced,Nova,3401.88,Low Value - Stable,Low Value - Stable
789052,1.25,30,6,1474.0,35376,1474.0,35376.0,555,4,0.8333333333333334,0,1,Female,Bachelor,69681.0,Divorced,Nova,2917.54,Low Value - Stable,Low Value - Stable
789057,0.20833333333333334,5,3,312.0,7488,312.0,7488.0,0,20,8.875,1,1,Female,Bachelor,50471.0,Married,Nova,9384.65,Low Value - At Risk,High Value - At Risk
789120,2.0416666666666665,49,6,2151.75,51642,2151.75,51642.0,989,2,0.2916666666666667,0,1,Female,Bachelor,86694.0,Married,Nova,14517.44,High Value - Loyal,High Value - Loyal
789148,1.625,39,5,2066.9583333333335,49607,2066.9583333333335,49607.0,1088,3,0.625,0,1,Male,Bachelor,49188.0,Married,Aurora,7422.19,Low Value - Stable,Low Value - Stable
789149,1.8333333333333333,44,6,3132.1666666666665,75172,3132.1666666666665,75172.0,997,3,0.5833333333333334,0,1,Male,Bachelor,76797.0,Married,Aurora,21101.21,Low Value - Stable,High Value - Loyal
789157,0.125,3,2,278.75,6690,278.75,6690.0,0,21,9.666666666666666,1,1,Female,College,,Single,Star,3995.36,Low Value - At Risk,Low Value - At Risk
789190,0.9166666666666666,22,3,1202.375,28857,1202.375,28857.0,1191,4,1.0833333333333333,0,1,Female,Bachelor,77663.0,Married,Nova,3824.43,Low Value - Stable,Low Value - Stable
789206,1.2083333333333333,29,4,1723.7083333333333,41369,1723.7083333333333,41369.0,457,2,0.5416666666666666,0,1,Male,Bachelor,63853.0,Married,Star,7996.6,Low Value - Stable,Low Value - Stable
789288,0.375,9,3,403.7083333333333,9689,403.7083333333333,9689.0,1338,16,5.791666666666667,1,1,Female,Bachelor,78636.0,Married,Star,2472.47,Low Value - At Risk,Low Value - At Risk
789303,2.0,48,6,3044.875,73077,3044.875,73077.0,2119,1,0.25,0,1,Male,College,,Married,Star,4876.47,Low Value - Stable,Low Value - Stable
789421,1.25,30,6,1734.875,41637,1734.875,41637.0,0,5,0.9583333333333334,0,1,Female,College,,Single,Star,4217.86,Low Value - Stable,Low Value - Stable
789431,0.0,0,0,0.0,0,0.0,0.0,0,11,6.0,1,0,Male,College,,Married,Star,2430.8,Low Value - At Risk,Low Value - At Risk
789444,1.6666666666666667,40,6,2551.0416666666665,61225,2551.0416666666665,61225.0,3019,3,0.4583333333333333,0,1,Male,College,,Married,Nova,5049.12,Low Value - Stable,Low Value - Stable
789465,0.8333333333333334,20,5,1445.0833333333333,34682,1445.0833333333333,34682.0,0,18,7.166666666666667,1,1,Male,College,,Divorced,Nova,4322.24,Low Value - At Risk,Low Value - At Risk
789573,0.875,21,4,1446.75,34722,1446.75,34722.0,950,5,1.2916666666666667,0,1,Male,Bachelor,93277.0,Married,Star,15306.13,Low Value - Stable,High Value - Loyal
789624,1.4583333333333333,35,4,2299.6666666666665,55192,2299.6666666666665,55192.0,990,2,0.3333333333333333,0,1,Male,Bachelor,86620.0,Single,Nova,3350.24,Low Value - Stable,Low Value - Stable
789797,1.5416666666666667,37,4,2400.625,57615,2400.625,57615.0,317,1,0.25,0,1,Female,College,,Single,Nova,3788.81,Low Value - Stable,Low Value - Stable
789826,1.875,45,5,2862.9583333333335,68711,2862.9583333333335,68711.0,2553,3,0.3333333333333333,0,1,Female,Bachelor,80186.0,Married,Star,5394.7,Low Value - Stable,Low Value - Stable
789859,1.8333333333333333,44,6,2739.5416666666665,65749,2739.5416666666665,65749.0,1189,3,0.5416666666666666,0,1,Male,Bachelor,91318.0,Married,Star,3713.79,Low Value - Stable,Low Value - Stable
789892,1.5416666666666667,37,5,2096.2083333333335,50309,2096.2083333333335,50309.0,1507,2,0.375,0,1,Male,Bachelor,70541.0,Married,Aurora,12174.59,Low Value - Stable,High Value - Loyal
789932,3.1818181818181817,35,20,5172.454545454545,56897,7758.681818181818,85345.5,490,5,1.4545454545454546,0,1,Female,College,,Married,Nova,5392.5,High Value - Loyal,Low Value - Stable
790008,0.9583333333333334,23,4,1444.375,34665,1444.375,34665.0,2924,4,0.75,0,1,Male,Doctor,154475.0,Married,Aurora,26197.41,Low Value - Stable,High Value - Loyal
790089,1.4166666666666667,34,4,2208.9583333333335,53015,2208.9583333333335,53015.0,2467,4,0.625,0,1,Male,Bachelor,96156.0,Married,Star,2448.81,Low Value - Stable,Low Value - Stable
790094,1.0,24,4,1196.5833333333333,28718,1196.5833333333333,28718.0,0,4,0.875,0,1,Male,Bachelor,80076.0,Divorced,Star,2451.99,Low Value - Stable,Low Value - Stable
790123,2.0,48,6,2669.9583333333335,64079,2669.9583333333335,64079.0,0,2,0.3333333333333333,0,1,Female,Bachelor,80722.0,Married,Star,3479.26,Low Value - Stable,Low Value - Stable
790165,1.75,42,7,2788.7916666666665,66931,2788.7916666666665,66931.0,667,2,0.3333333333333333,0,1,Female,College,,Married,Nova,21423.64,Low Value - Stable,High Value - Loyal
790178,1.625,39,6,2925.1666666666665,70204,2925.1666666666665,70204.0,1409,3,0.625,0,1,Male,Bachelor,88595.0,Divorced,Nova,12883.12,Low Value - Stable,High Value - Loyal
790240,1.4166666666666667,34,5,2444.5833333333335,58670,2444.5833333333335,58670.0,954,5,0.9166666666666666,0,1,Female,College,,Single,Star,3074.11,Low Value - Stable,Low Value - Stable
790287,0.625,15,3,889.5,21348,889.5,21348.0,645,10,3.2916666666666665,1,1,Female,Bachelor,87662.0,Single,Star,4770.98,Low Value - At Risk,Low Value - At Risk
790303,1.625,39,5,2389.5416666666665,57349,2389.5416666666665,57349.0,1215,2,0.2916666666666667,0,1,Female,Bachelor,98485.0,Divorced,Star,3490.03,Low Value - Stable,Low Value - Stable
790341,1.9166666666666667,46,6,2332.2916666666665,55975,2332.2916666666665,55975.0,1463,4,0.6666666666666666,0,1,Female,Doctor,274634.0,Divorced,Nova,3237.5,Low Value - Stable,Low Value - Stable
790346,0.625,15,6,670.375,16089,670.375,16089.0,925,17,6.458333333333333,1,1,Male,College,,Divorced,Star,6326.68,Low Value - At Risk,Low Value - At Risk
790366,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,Bachelor,65219.0,Married,Star,2671.3,Low Value - At Risk,Low Value - At Risk
790450,1.7916666666666667,43,5,2255.9583333333335,54143,2255.9583333333335,54143.0,984,3,0.4583333333333333,0,1,Female,Bachelor,67497.0,Married,Aurora,6470.54,Low Value - Stable,Low Value - Stable
790475,4.0,44,16,5459.454545454545,60054,8189.181818181818,90081.0,1594,2,0.36363636363636365,0,1,Female,Bachelor,-34079.0,Married,Nova,12913.5,High Value - Loyal,High Value - Loyal
790649,1.625,39,4,2384.2916666666665,57223,2384.2916666666665,57223.0,350,3,0.5,0,1,Female,Bachelor,80516.0,Married,Star,5389.5,Low Value - Stable,Low Value - Stable
790734,1.75,42,6,2118.875,50853,2118.875,50853.0,359,2,0.5,0,1,Male,College,,Single,Nova,7487.74,Low Value - Stable,Low Value - Stable
790740,0.20833333333333334,5,3,437.375,10497,437.375,10497.0,0,22,10.541666666666666,1,0,Female,College,,Single,Star,2747.77,Low Value - At Risk,Low Value - At Risk
790813,1.4166666666666667,34,4,2068.9583333333335,49655,2068.9583333333335,49655.0,735,4,1.0,0,1,Male,Bachelor,71280.0,Divorced,Star,2708.02,Low Value - Stable,Low Value - Stable
790940,0.0,0,0,0.0,0,0.0,0.0,0,48,24.5,1,0,Female,Bachelor,67261.0,Divorced,Nova,8404.4,Low Value - At Risk,Low Value - At Risk
